INDIVIDUAL_ID,INCOME,HAS_CHILDREN,LENGTH_OF_RESIDENCE,MARITAL_STATUS,HOME_MARKET_VALUE,HOME_OWNER,COLLEGE_DEGREE,GOOD_CREDIT
221301425246.0,17500.0,1.0,6.801,,25000 - 49999,0,0,0
221301424103.0,47500.0,0.0,0.0,Single,,0,0,1
221301414886.0,87500.0,0.0,0.0,Single,,0,0,1
221301763023.0,80372.176,0.0,6.801,,200000 - 224999,0,0,0
221301744008.0,125000.0,1.0,15.0,Married,75000 - 99999,1,0,1
221301833346.0,87500.0,1.0,15.0,Married,100000 - 124999,1,1,1
221301831851.0,80372.176,0.0,6.801,,300000 - 349999,0,0,1
221301830360.0,32500.0,1.0,5.0,Married,50000 - 74999,1,0,1
221301829767.0,5000.0,0.0,15.0,Married,100000 - 124999,1,0,0
221301816691.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221301364145.0,225000.0,0.0,15.0,Married,125000 - 149999,1,1,1
221301354306.0,32500.0,0.0,0.0,,,0,0,1
221301354141.0,62500.0,1.0,3.0,Single,100000 - 124999,1,1,1
221301347686.0,250000.0,0.0,12.0,Single,200000 - 224999,1,1,1
221301344876.0,27500.0,1.0,15.0,Married,100000 - 124999,1,0,1
221301342869.0,87500.0,0.0,15.0,Married,50000 - 74999,1,1,1
221301787080.0,87500.0,0.0,4.0,Married,175000 - 199999,1,0,1
221301778041.0,80372.176,0.0,6.801,,100000 - 124999,0,0,0
221301775349.0,70000.0,0.0,7.0,Married,100000 - 124999,0,0,1
221301771922.0,52500.0,0.0,0.0,Single,,0,1,1
221301768136.0,47500.0,1.0,8.0,Single,125000 - 149999,1,0,1
221302074566.0,80372.176,1.0,1.0,,25000 - 49999,1,1,0
221302073188.0,87500.0,0.0,11.0,Single,450000 - 499999,1,0,1
221302065898.0,250000.0,0.0,15.0,Single,125000 - 149999,1,0,1
221302009613.0,22500.0,1.0,0.0,Single,,0,1,1
221301997069.0,17500.0,0.0,0.0,Single,75000 - 99999,1,0,1
221301988361.0,27500.0,0.0,5.0,Single,125000 - 149999,0,0,1
221301903092.0,70000.0,1.0,2.0,Single,200000 - 224999,1,1,1
221301892081.0,125000.0,0.0,2.0,Married,200000 - 224999,1,0,1
221301883903.0,80372.176,0.0,6.801,,75000 - 99999,0,0,0
221301869215.0,37500.0,0.0,3.0,,50000 - 74999,0,0,1
221301893127.0,250000.0,1.0,2.0,Married,400000 - 449999,1,1,1
221301884749.0,225000.0,1.0,8.0,Married,100000 - 124999,1,0,1
221301701887.0,80372.176,1.0,15.0,Single,75000 - 99999,1,1,1
221301700202.0,27500.0,0.0,5.0,,,0,0,0
221301673335.0,125000.0,1.0,7.0,Married,750000 - 999999,1,1,1
221301670363.0,37500.0,0.0,6.0,Married,100000 - 124999,1,0,0
221301647407.0,80372.176,0.0,10.0,,50000 - 74999,1,0,1
221301638480.0,70000.0,1.0,1.0,Married,75000 - 99999,1,0,0
221301627658.0,80372.176,0.0,6.801,,25000 - 49999,0,0,1
221301626915.0,37500.0,0.0,15.0,Single,50000 - 74999,1,1,1
221301623956.0,87500.0,1.0,15.0,Married,75000 - 99999,1,1,1
221301544021.0,187500.0,0.0,0.0,,100000 - 124999,1,0,1
221301531526.0,47500.0,0.0,3.0,Married,75000 - 99999,1,0,1
221301524493.0,250000.0,0.0,9.0,Married,250000 - 274999,1,0,1
221301516211.0,87500.0,0.0,8.0,Single,50000 - 74999,0,0,1
221301512477.0,22500.0,0.0,0.0,,,0,0,0
221302929288.0,52500.0,0.0,15.0,Married,50000 - 74999,1,0,1
221302926429.0,125000.0,0.0,14.0,Married,100000 - 124999,1,1,1
221302925313.0,87500.0,0.0,1.0,Single,100000 - 124999,0,0,1
221302922619.0,80372.176,1.0,1.0,,100000 - 124999,1,0,0
221302917760.0,70000.0,1.0,3.0,Married,100000 - 124999,1,0,1
221302915435.0,17500.0,1.0,3.0,Single,100000 - 124999,1,1,1
221302915008.0,32500.0,1.0,8.0,Single,50000 - 74999,1,0,1
221302894259.0,70000.0,1.0,2.0,Single,100000 - 124999,1,0,1
221302893926.0,80372.176,0.0,6.801,,500000 - 749999,0,0,1
221302885900.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221302883045.0,125000.0,0.0,10.0,Married,200000 - 224999,1,0,1
221302877541.0,80372.176,0.0,6.801,,175000 - 199999,0,0,1
221302837494.0,87500.0,1.0,8.0,Single,125000 - 149999,1,0,1
221302836290.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221302828452.0,57500.0,0.0,13.0,Married,25000 - 49999,1,1,1
221302827227.0,87500.0,1.0,7.0,Married,125000 - 149999,1,1,1
221302826602.0,32500.0,0.0,0.0,,,0,0,1
221302826517.0,87500.0,1.0,1.0,Married,75000 - 99999,1,0,1
221302826236.0,32500.0,1.0,4.0,Single,50000 - 74999,1,0,0
221302821187.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221302819724.0,27500.0,0.0,0.0,Married,,0,0,0
221302958044.0,12500.0,0.0,1.0,Single,50000 - 74999,0,1,0
221302952306.0,22500.0,1.0,5.0,Single,75000 - 99999,1,0,0
221302951591.0,70000.0,1.0,15.0,Married,125000 - 149999,1,0,1
221302951044.0,250000.0,1.0,3.0,Married,100000 - 124999,1,0,1
221302950637.0,80372.176,1.0,7.0,Married,175000 - 199999,1,1,1
221302950011.0,87500.0,1.0,7.0,Married,125000 - 149999,1,1,1
221302345346.0,250000.0,1.0,5.0,Married,50000 - 74999,1,0,1
221302342921.0,47500.0,0.0,9.0,Married,125000 - 149999,1,0,1
221302335052.0,80372.176,0.0,6.801,Single,250000 - 274999,0,0,1
221302284450.0,87500.0,0.0,4.0,Married,125000 - 149999,1,0,1
221302268297.0,87500.0,1.0,5.0,Married,100000 - 124999,0,1,1
221302144958.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221302132231.0,80372.176,0.0,15.0,,100000 - 124999,1,1,0
221302119876.0,47500.0,0.0,6.801,,175000 - 199999,0,0,1
221302113261.0,125000.0,1.0,2.0,Married,250000 - 274999,1,0,0
221302107883.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221302217769.0,87500.0,0.0,0.0,Married,,0,0,1
221302215362.0,80372.176,0.0,6.801,,25000 - 49999,0,0,1
221302211226.0,87500.0,0.0,4.0,Married,125000 - 149999,1,0,1
221302209697.0,70000.0,1.0,15.0,Single,200000 - 224999,1,0,1
221301273223.0,87500.0,0.0,2.0,Married,100000 - 124999,1,0,1
221301267698.0,27500.0,1.0,3.0,,50000 - 74999,1,0,0
221301266396.0,87500.0,1.0,5.0,Married,50000 - 74999,1,0,1
221301260088.0,125000.0,0.0,14.0,Married,175000 - 199999,1,1,1
221301517072.0,62500.0,0.0,6.0,Single,100000 - 124999,1,1,0
221301505436.0,52500.0,0.0,0.0,Married,,0,0,1
221301490695.0,87500.0,0.0,15.0,Married,400000 - 449999,1,1,1
221303088981.0,17500.0,1.0,15.0,Married,50000 - 74999,1,1,1
221303006551.0,32500.0,1.0,7.0,Married,75000 - 99999,1,0,1
221303000572.0,62500.0,1.0,4.0,Married,1000 - 24999,0,0,1
221302991629.0,32500.0,0.0,2.0,,75000 - 99999,0,0,1
221302986787.0,87500.0,1.0,5.0,Married,175000 - 199999,1,0,1
221303090041.0,37500.0,0.0,2.0,Single,175000 - 199999,1,1,1
221303087599.0,125000.0,1.0,3.0,Single,100000 - 124999,1,0,1
221303081689.0,80372.176,0.0,6.801,,25000 - 49999,0,1,0
221303295887.0,17500.0,1.0,4.0,Married,175000 - 199999,1,0,0
221303181907.0,125000.0,1.0,4.0,Married,300000 - 349999,1,1,1
221303181320.0,80372.176,0.0,6.801,,175000 - 199999,0,0,1
221303177776.0,87500.0,1.0,0.0,Married,,0,1,1
221303176216.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221303169520.0,80372.176,0.0,3.0,,75000 - 99999,1,0,1
221303167453.0,37500.0,0.0,15.0,Married,100000 - 124999,1,0,1
221303167126.0,87500.0,0.0,0.0,,,0,0,1
221303166146.0,70000.0,1.0,2.0,Married,150000 - 174999,1,1,1
221303163998.0,62500.0,0.0,4.0,Single,25000 - 49999,1,0,1
221303163880.0,125000.0,1.0,15.0,Married,25000 - 49999,1,1,1
221303162553.0,57500.0,0.0,1.0,,50000 - 74999,0,0,1
221303162522.0,5000.0,1.0,4.0,Single,75000 - 99999,1,0,0
221302821076.0,250000.0,0.0,2.0,,225000 - 249999,1,1,1
221302820662.0,17500.0,0.0,15.0,Single,75000 - 99999,1,1,1
221302816483.0,5000.0,1.0,15.0,Single,1000 - 24999,1,0,0
221302810509.0,87500.0,1.0,2.0,Single,50000 - 74999,1,1,1
221302808476.0,62500.0,0.0,1.0,Single,125000 - 149999,0,0,1
221303240307.0,125000.0,0.0,2.0,Single,150000 - 174999,1,0,1
221303238120.0,47500.0,1.0,5.0,Single,50000 - 74999,0,0,1
221303236772.0,70000.0,1.0,6.0,Married,150000 - 174999,1,1,1
221303232173.0,32500.0,0.0,0.0,,,0,0,0
221303231980.0,87500.0,1.0,3.0,Married,125000 - 149999,1,1,1
221303225166.0,70000.0,1.0,3.0,Single,100000 - 124999,1,1,1
221303225102.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221303217263.0,32500.0,1.0,2.0,Single,75000 - 99999,1,0,0
221303215854.0,87500.0,1.0,4.0,Married,50000 - 74999,1,1,1
221303215725.0,57500.0,0.0,14.0,Single,50000 - 74999,1,0,1
221301298979.0,250000.0,0.0,10.0,Married,200000 - 224999,1,1,1
221301283154.0,17500.0,0.0,12.0,Married,150000 - 174999,1,0,1
221301940234.0,70000.0,0.0,0.0,,50000 - 74999,1,1,1
221301935120.0,125000.0,1.0,1.0,Married,500000 - 749999,1,1,1
221301931508.0,87500.0,0.0,15.0,Married,100000 - 124999,1,1,1
221301928456.0,62500.0,1.0,15.0,Married,75000 - 99999,1,0,1
221301915687.0,12500.0,1.0,15.0,Married,100000 - 124999,1,0,1
221301915524.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221301602543.0,87500.0,0.0,0.0,,,0,0,1
221301602181.0,250000.0,0.0,15.0,Married,200000 - 224999,1,1,1
221301597580.0,250000.0,0.0,15.0,Married,125000 - 149999,1,0,1
221301594223.0,125000.0,1.0,4.0,Married,125000 - 149999,1,0,1
221301593524.0,57500.0,0.0,12.0,Single,75000 - 99999,1,1,1
221301579148.0,42500.0,0.0,4.0,Married,75000 - 99999,1,0,0
221301575583.0,80372.176,0.0,12.0,Single,75000 - 99999,1,0,1
221301574825.0,80372.176,0.0,6.801,,150000 - 174999,0,0,0
221301570260.0,57500.0,1.0,15.0,Single,50000 - 74999,1,0,1
221301458211.0,80372.176,0.0,0.0,,175000 - 199999,1,0,1
221301937019.0,42500.0,0.0,0.0,Single,100000 - 124999,1,0,0
221301936335.0,12500.0,0.0,8.0,Single,50000 - 74999,1,0,0
221301630176.0,87500.0,0.0,4.0,Married,75000 - 99999,1,0,1
221301629618.0,80372.176,0.0,2.0,Single,50000 - 74999,1,1,1
221301629505.0,32500.0,0.0,3.0,,250000 - 274999,0,0,1
221301610256.0,12500.0,0.0,0.0,,,0,0,0
221302978971.0,37500.0,0.0,1.0,Single,75000 - 99999,0,0,1
221303136545.0,87500.0,1.0,2.0,Single,200000 - 224999,1,1,1
221303135178.0,87500.0,0.0,1.0,Married,100000 - 124999,1,1,1
221303132104.0,125000.0,0.0,1.0,Single,,1,1,1
221303128410.0,87500.0,1.0,1.0,Single,300000 - 349999,1,0,1
221303124105.0,125000.0,0.0,7.0,Married,75000 - 99999,1,1,1
221302833372.0,52500.0,0.0,5.0,Single,25000 - 49999,1,0,1
221301690213.0,80372.176,0.0,6.801,,25000 - 49999,0,0,1
221301685241.0,42500.0,0.0,6.0,Single,125000 - 149999,1,0,0
221302995517.0,80372.176,0.0,14.0,,50000 - 74999,1,1,0
221302989600.0,37500.0,0.0,15.0,Single,50000 - 74999,1,0,1
221302987972.0,250000.0,0.0,1.0,Single,175000 - 199999,1,1,1
221303125985.0,125000.0,0.0,6.0,Single,350000 - 399999,1,0,1
221303121437.0,32500.0,0.0,8.0,Single,50000 - 74999,1,1,1
221302990072.0,125000.0,0.0,8.0,Single,150000 - 174999,1,1,1
221302986007.0,125000.0,0.0,9.0,Single,350000 - 399999,1,0,1
221302984594.0,17500.0,0.0,7.0,Single,75000 - 99999,1,0,1
221302978208.0,37500.0,0.0,15.0,Married,50000 - 74999,1,0,1
221303127653.0,17500.0,1.0,10.0,Single,50000 - 74999,1,0,1
221303127417.0,125000.0,0.0,7.0,Married,75000 - 99999,1,0,1
221303125439.0,87500.0,1.0,15.0,Single,75000 - 99999,1,0,1
221300554888.0,57500.0,0.0,2.0,,25000 - 49999,0,0,1
221301415618.0,87500.0,1.0,11.0,Single,100000 - 124999,1,1,1
221301415405.0,62500.0,0.0,3.0,Married,150000 - 174999,1,1,1
221301412880.0,87500.0,1.0,5.0,Married,75000 - 99999,1,1,1
221301409468.0,87500.0,1.0,8.0,Married,100000 - 124999,1,0,1
221301400231.0,70000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221301397890.0,32500.0,1.0,6.801,Single,1000 - 24999,0,1,0
221301388326.0,125000.0,0.0,1.0,Single,150000 - 174999,1,0,1
221302876605.0,47500.0,0.0,0.0,,,0,0,1
221302874065.0,125000.0,1.0,9.0,Married,75000 - 99999,1,1,1
221302871434.0,22500.0,0.0,11.0,Single,50000 - 74999,1,0,0
221302870200.0,87500.0,0.0,3.0,Single,125000 - 149999,1,0,1
221302868691.0,70000.0,0.0,14.0,Single,100000 - 124999,1,0,1
221302863059.0,37500.0,1.0,1.0,Married,75000 - 99999,0,1,1
221302861079.0,52500.0,0.0,4.0,Single,100000 - 124999,1,1,1
221302858413.0,12500.0,1.0,4.0,Single,150000 - 174999,0,0,1
221302855581.0,87500.0,1.0,1.0,Married,100000 - 124999,0,0,1
221302855143.0,22500.0,1.0,15.0,Married,25000 - 49999,1,1,0
221301508898.0,42500.0,1.0,6.0,Married,150000 - 174999,1,1,0
221301506507.0,250000.0,1.0,12.0,Married,150000 - 174999,1,0,1
221301505945.0,125000.0,0.0,9.0,Married,175000 - 199999,1,1,1
221301502285.0,37500.0,1.0,0.0,Married,,0,0,1
221301487225.0,87500.0,0.0,15.0,Married,125000 - 149999,1,0,1
221300820540.0,162500.0,1.0,5.0,Married,200000 - 224999,1,0,1
221300812969.0,125000.0,0.0,6.0,Married,100000 - 124999,1,0,1
221300800494.0,125000.0,1.0,5.0,Married,100000 - 124999,1,1,1
221300790937.0,87500.0,1.0,14.0,Married,50000 - 74999,1,0,1
221300789339.0,80372.176,0.0,0.0,,100000 - 124999,1,0,1
221300773932.0,87500.0,0.0,12.0,Married,75000 - 99999,1,1,1
221300770283.0,62500.0,1.0,4.0,Married,100000 - 124999,1,1,1
221300769878.0,12500.0,0.0,15.0,Married,50000 - 74999,1,0,1
221300768739.0,27500.0,1.0,4.0,Single,50000 - 74999,1,0,0
221300740137.0,70000.0,0.0,0.0,,,0,0,1
221300730354.0,70000.0,1.0,6.0,Single,125000 - 149999,1,0,0
221300728872.0,80372.176,0.0,2.0,Single,100000 - 124999,1,0,1
221300763065.0,87500.0,1.0,1.0,Married,50000 - 74999,1,0,1
221300750903.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
221300748747.0,87500.0,0.0,7.0,Single,100000 - 124999,1,0,1
221301841681.0,37500.0,1.0,11.0,Married,1000 - 24999,1,0,1
221301834443.0,87500.0,1.0,4.0,Single,100000 - 124999,1,0,1
221301828032.0,32500.0,1.0,8.0,Married,75000 - 99999,1,1,0
221301826140.0,80372.176,0.0,1.0,,100000 - 124999,0,0,0
221301814525.0,17500.0,0.0,7.0,Single,75000 - 99999,1,0,1
221300076468.0,87500.0,0.0,1.0,Single,50000 - 74999,1,0,1
221300068698.0,80372.176,1.0,8.0,Single,100000 - 124999,1,1,1
221300215844.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221300203596.0,80372.176,0.0,0.0,,,0,0,0
221300202109.0,125000.0,1.0,5.0,Single,200000 - 224999,1,1,1
221300201117.0,32500.0,0.0,0.0,,,0,0,1
221301529850.0,80372.176,0.0,6.801,,25000 - 49999,0,1,1
221301523986.0,125000.0,1.0,9.0,Married,100000 - 124999,1,0,1
221301598276.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221301591373.0,47500.0,0.0,0.0,,,0,0,1
221301578287.0,87500.0,1.0,3.0,Single,175000 - 199999,0,1,1
221301567685.0,87500.0,1.0,2.0,Married,125000 - 149999,1,0,1
221301561153.0,87500.0,0.0,7.0,,1000 - 24999,1,0,1
221301654236.0,47500.0,0.0,0.0,,,0,0,1
221301642669.0,47500.0,0.0,6.0,Married,100000 - 124999,1,0,1
221301639116.0,62500.0,1.0,4.0,,100000 - 124999,1,1,0
221301636500.0,62500.0,1.0,7.0,Married,150000 - 174999,1,0,0
221301635797.0,42500.0,0.0,2.0,,125000 - 149999,0,0,1
221302233469.0,80372.176,0.0,13.0,Single,300000 - 349999,0,0,1
221302225157.0,87500.0,1.0,2.0,Married,125000 - 149999,1,0,0
221302214084.0,80372.176,0.0,0.0,,100000 - 124999,0,0,0
221302209691.0,250000.0,1.0,14.0,Married,300000 - 349999,1,1,1
221302204615.0,12500.0,1.0,1.0,,75000 - 99999,0,0,0
221302202179.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221302201896.0,32500.0,1.0,15.0,Single,50000 - 74999,1,1,1
221302201339.0,52500.0,0.0,0.0,Single,,0,0,1
221302126367.0,70000.0,0.0,15.0,Married,75000 - 99999,1,1,1
221302124652.0,87500.0,0.0,7.0,Single,125000 - 149999,1,0,1
221302124526.0,125000.0,0.0,10.0,Married,75000 - 99999,1,1,1
221302118565.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221302350296.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221302330394.0,125000.0,0.0,8.0,Single,175000 - 199999,1,0,1
221302329965.0,80372.176,0.0,8.0,,75000 - 99999,1,0,1
221302790686.0,87500.0,1.0,8.0,Single,125000 - 149999,1,1,1
221302784004.0,80372.176,0.0,0.0,,,0,0,1
221302781806.0,52500.0,0.0,15.0,Married,50000 - 74999,1,1,0
221302381662.0,80372.176,0.0,0.0,,50000 - 74999,1,0,0
221302373875.0,80372.176,0.0,6.801,,100000 - 124999,0,0,0
221302358945.0,42500.0,0.0,5.0,Married,125000 - 149999,1,1,1
221302357044.0,70000.0,1.0,12.0,Married,100000 - 124999,1,0,1
221302352612.0,47500.0,0.0,2.0,Married,100000 - 124999,1,0,1
221301673048.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221301657689.0,57500.0,0.0,12.0,Married,75000 - 99999,1,0,1
221301649299.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221301826361.0,87500.0,1.0,0.0,Married,100000 - 124999,1,0,1
221301815031.0,125000.0,0.0,7.0,Single,225000 - 249999,0,0,1
221301804691.0,47500.0,0.0,15.0,Married,150000 - 174999,1,1,1
221301652283.0,250000.0,1.0,13.0,Married,150000 - 174999,1,0,1
221301643438.0,62500.0,1.0,15.0,Married,75000 - 99999,1,1,1
221301633833.0,125000.0,0.0,11.0,Married,175000 - 199999,1,0,0
221301633526.0,32500.0,1.0,9.0,Married,50000 - 74999,1,0,0
221301631599.0,47500.0,0.0,2.0,Single,200000 - 224999,0,0,1
221303101283.0,17500.0,0.0,15.0,Married,25000 - 49999,1,0,1
221303094621.0,27500.0,0.0,15.0,Single,25000 - 49999,1,1,1
221303093175.0,250000.0,1.0,3.0,Single,1000 - 24999,0,1,1
221303047495.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221303044660.0,187500.0,0.0,15.0,Married,75000 - 99999,1,0,1
221303043961.0,62500.0,1.0,3.0,Married,125000 - 149999,1,0,1
221303040700.0,87500.0,0.0,15.0,Single,100000 - 124999,1,1,1
221303023436.0,17500.0,0.0,15.0,Married,125000 - 149999,1,0,1
221303023345.0,80372.176,0.0,1.0,,75000 - 99999,1,0,1
221302540252.0,37500.0,1.0,15.0,Married,125000 - 149999,1,1,1
221302569748.0,250000.0,0.0,4.0,Married,125000 - 149999,1,0,0
221302569084.0,87500.0,1.0,9.0,Single,100000 - 124999,1,0,1
221302564770.0,70000.0,0.0,6.801,Single,350000 - 399999,0,0,1
221302551455.0,42500.0,1.0,0.0,Married,,0,0,1
221302549569.0,47500.0,1.0,12.0,Married,100000 - 124999,0,0,1
221302547979.0,37500.0,1.0,15.0,Single,100000 - 124999,1,0,1
221302546177.0,80372.176,1.0,10.0,Married,75000 - 99999,1,0,1
221302406377.0,52500.0,1.0,2.0,Married,100000 - 124999,1,0,1
221302404213.0,87500.0,1.0,4.0,Married,75000 - 99999,1,0,1
221302385165.0,87500.0,0.0,9.0,Married,150000 - 174999,1,1,1
221301508474.0,47500.0,0.0,15.0,Single,25000 - 49999,1,0,1
221301695781.0,87500.0,1.0,15.0,Married,125000 - 149999,1,0,1
221301693848.0,42500.0,1.0,15.0,Married,50000 - 74999,1,0,0
221301675190.0,125000.0,0.0,4.0,Married,125000 - 149999,1,0,1
221301674269.0,225000.0,1.0,15.0,Married,150000 - 174999,1,1,1
221301636517.0,80372.176,0.0,0.0,,,0,0,0
221303141674.0,22500.0,0.0,6.0,Single,25000 - 49999,0,0,0
221303140188.0,125000.0,0.0,6.0,Married,350000 - 399999,1,0,1
221303127231.0,57500.0,0.0,3.0,Married,50000 - 74999,1,0,1
221303072375.0,70000.0,0.0,6.801,Single,125000 - 149999,0,0,0
221303071947.0,47500.0,0.0,1.0,Single,,0,0,1
221303066656.0,125000.0,1.0,8.0,Married,175000 - 199999,1,1,1
221303062616.0,80372.176,0.0,2.0,,100000 - 124999,1,0,1
221303058491.0,47500.0,0.0,2.0,Married,50000 - 74999,1,1,1
221303051169.0,22500.0,1.0,8.0,Single,100000 - 124999,1,1,1
221303049626.0,87500.0,0.0,9.0,Single,50000 - 74999,1,0,1
221303218025.0,125000.0,0.0,15.0,Married,75000 - 99999,1,0,0
221303217835.0,87500.0,0.0,15.0,Single,100000 - 124999,1,1,1
221303212321.0,27500.0,0.0,7.0,Single,25000 - 49999,1,0,1
221303300052.0,5000.0,1.0,4.0,Single,150000 - 174999,0,0,0
221303299039.0,62500.0,1.0,15.0,Married,200000 - 224999,1,0,0
221303296715.0,80372.176,0.0,2.0,,100000 - 124999,0,0,0
221303293055.0,47500.0,1.0,1.0,Married,100000 - 124999,0,0,0
221303291188.0,80372.176,0.0,6.801,,175000 - 199999,0,0,0
221303288755.0,80372.176,0.0,6.801,,250000 - 274999,0,0,1
221303288450.0,27500.0,0.0,15.0,Married,50000 - 74999,1,0,0
221303037313.0,57500.0,1.0,1.0,Single,50000 - 74999,1,0,1
221303035410.0,87500.0,0.0,1.0,Single,1000 - 24999,1,0,0
221303026565.0,80372.176,1.0,7.0,Single,100000 - 124999,1,0,1
221303019881.0,80372.176,0.0,6.801,,100000 - 124999,0,0,0
221303230429.0,52500.0,0.0,8.0,Single,125000 - 149999,1,0,1
221303228449.0,37500.0,1.0,1.0,Single,75000 - 99999,1,0,1
221303227052.0,80372.176,0.0,15.0,,75000 - 99999,1,1,0
221302196557.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221300685661.0,80372.176,0.0,15.0,Married,75000 - 99999,1,0,1
221300685018.0,250000.0,1.0,7.0,Married,100000 - 124999,1,0,1
221300600876.0,12500.0,0.0,0.0,,,0,0,0
221300588594.0,70000.0,1.0,5.0,Married,100000 - 124999,1,0,1
221300582222.0,52500.0,1.0,7.0,Married,75000 - 99999,1,0,1
221300409949.0,42500.0,1.0,5.0,Married,50000 - 74999,1,0,0
221300658672.0,187500.0,1.0,0.0,Single,,0,0,1
221300649536.0,87500.0,1.0,9.0,Married,150000 - 174999,1,0,1
221300015775.0,125000.0,1.0,3.0,Married,125000 - 149999,1,0,1
221300008005.0,37500.0,1.0,2.0,Single,175000 - 199999,1,1,1
221300064138.0,80372.176,0.0,0.0,,100000 - 124999,1,0,1
221300061525.0,70000.0,1.0,4.0,Married,100000 - 124999,1,0,1
221300058360.0,80372.176,0.0,10.0,,125000 - 149999,0,0,1
221300040650.0,42500.0,0.0,15.0,Married,50000 - 74999,1,1,1
221300032977.0,70000.0,1.0,2.0,Single,50000 - 74999,1,0,1
221300028876.0,87500.0,1.0,15.0,Married,100000 - 124999,1,0,1
221300041055.0,125000.0,1.0,15.0,Married,125000 - 149999,1,0,1
221300040033.0,17500.0,1.0,2.0,,50000 - 74999,0,0,0
221300032816.0,162500.0,1.0,0.0,Married,,0,0,1
221300032245.0,87500.0,0.0,12.0,Single,75000 - 99999,1,0,1
221300022790.0,52500.0,1.0,4.0,Married,50000 - 74999,1,1,1
221300017170.0,47500.0,1.0,4.0,Married,125000 - 149999,1,0,1
221300011923.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221300182418.0,47500.0,1.0,0.0,Married,,0,0,1
221300177404.0,87500.0,0.0,15.0,Single,50000 - 74999,1,0,1
221300161181.0,70000.0,0.0,8.0,Married,100000 - 124999,1,1,1
221300055384.0,17500.0,1.0,15.0,Married,75000 - 99999,1,1,1
221300439654.0,80372.176,0.0,6.801,,275000 - 299999,0,0,1
221300424877.0,250000.0,1.0,3.0,Married,200000 - 224999,1,1,1
221300423282.0,52500.0,1.0,4.0,Married,175000 - 199999,1,0,1
221300418163.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221300390558.0,62500.0,1.0,12.0,Married,,0,0,1
221300384226.0,70000.0,0.0,3.0,Married,275000 - 299999,1,0,1
221300383692.0,250000.0,1.0,4.0,Married,150000 - 174999,1,1,1
221303241209.0,27500.0,1.0,4.0,Married,75000 - 99999,1,0,1
221303164440.0,37500.0,0.0,2.0,,150000 - 174999,0,0,1
221303145499.0,80372.176,0.0,0.0,,125000 - 149999,1,0,1
221303177743.0,80372.176,0.0,6.801,,300000 - 349999,0,0,0
221303135832.0,52500.0,1.0,6.0,Married,75000 - 99999,1,0,0
221303125990.0,47500.0,0.0,0.0,,,0,0,0
221303123135.0,87500.0,0.0,15.0,Married,100000 - 124999,1,0,1
221302573850.0,125000.0,1.0,2.0,Married,275000 - 299999,1,1,1
221302571111.0,70000.0,1.0,7.0,Single,75000 - 99999,1,1,1
221303232410.0,125000.0,0.0,15.0,Single,100000 - 124999,1,0,1
221303231419.0,80372.176,0.0,0.0,,50000 - 74999,1,0,1
221303230139.0,12500.0,1.0,15.0,Single,75000 - 99999,1,0,0
221303226950.0,70000.0,0.0,0.0,,,0,0,1
221303226121.0,70000.0,0.0,15.0,Married,125000 - 149999,1,1,1
221303219192.0,125000.0,1.0,2.0,Married,25000 - 49999,1,0,1
221303219059.0,70000.0,1.0,3.0,Married,100000 - 124999,1,1,1
221303270936.0,47500.0,0.0,1.0,Single,200000 - 224999,1,1,1
221303265181.0,17500.0,0.0,1.0,,100000 - 124999,0,0,1
221303264962.0,70000.0,0.0,4.0,Married,,1,0,1
221303263782.0,70000.0,0.0,6.0,Single,100000 - 124999,1,0,1
221303263346.0,27500.0,1.0,3.0,Single,225000 - 249999,0,1,1
221301542558.0,125000.0,0.0,10.0,Married,125000 - 149999,1,1,1
221300798902.0,80372.176,0.0,6.801,,225000 - 249999,0,0,1
221300794450.0,87500.0,0.0,6.0,Single,200000 - 224999,1,0,1
221300794073.0,125000.0,0.0,15.0,,50000 - 74999,1,0,1
221300787903.0,187500.0,1.0,13.0,Married,100000 - 124999,1,0,1
221300786920.0,80372.176,0.0,0.0,,75000 - 99999,1,0,1
221300784888.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
